año,MEDIDAS_CODE,MEDIDAS,municipio,OBS_VALUE,geocode
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,6.5,20210101_38038_D04_S006
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,6.5,20210101_38038_D04_S009
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,6.6,20210101_38038_D04_S001
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,9.5,20210101_38038_D04_S015
2021,SUELDOS_SALARIOS,Sueldos y salarios, El Paso,52.3,20210101_38027_D04_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,53.4,20210101_38022_D04_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,55.2,20210101_38022_D04_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,56.0,20210101_38022_D04_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,56.2,20210101_38022_D04_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,52.2,20210101_38026_D04_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,52.3,20210101_38026_D04_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,52.8,20210101_38026_D04_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,57.4,20210101_38026_D04_S005
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,64.6,20210101_38026_D04_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,51.3,20210101_38031_D04_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,51.6,20210101_38031_D04_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,54.7,20210101_38031_D04_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,60.5,20210101_38031_D04_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,48.1,20210101_38028_D04_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,48.6,20210101_38028_D04_S005
2021,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,51.6,20210101_38028_D04_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,52.2,20210101_38028_D04_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, Puerto de La Cruz,52.2,20210101_38028_D04_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,56.7,20210101_38023_D04_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,58.1,20210101_38023_D04_S005
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,58.7,20210101_38023_D04_S006
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.3,20210101_38023_D04_S007
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.5,20210101_38023_D04_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,65.6,20210101_38023_D04_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,65.7,20210101_38023_D04_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,48.7,20210101_38038_D04_S012
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,49.2,20210101_38038_D04_S009
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,50.2,20210101_38038_D04_S015
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,50.7,20210101_38038_D04_S006
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,50.7,20210101_38038_D04_S007
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,51.2,20210101_38038_D04_S011
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,51.6,20210101_38038_D04_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,52.0,20210101_38038_D04_S005
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,53.3,20210101_38038_D04_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,53.7,20210101_38038_D04_S014
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,54.3,20210101_38038_D04_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,60.1,20210101_38038_D04_S003
2021,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,5.5,20210101_38022_D05_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,6.8,20210101_38022_D05_S001
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,4.3,20210101_38026_D05_S003
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,5.0,20210101_38026_D05_S001
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,5.1,20210101_38026_D05_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,5.1,20210101_38026_D05_S005
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,7.8,20210101_38026_D05_S004
2021,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,5.5,20210101_38031_D05_S001
2021,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,6.1,20210101_38031_D05_S003
2021,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,6.7,20210101_38031_D05_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,3.5,20210101_38023_D05_S009
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,3.7,20210101_38023_D05_S006
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.0,20210101_38023_D05_S003
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.1,20210101_38023_D05_S007
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.1,20210101_38023_D05_S011
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.2,20210101_38023_D05_S005
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.2,20210101_38023_D05_S012
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.3,20210101_38023_D05_S004
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.3,20210101_38023_D05_S013
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.5,20210101_38023_D05_S014
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.8,20210101_38023_D05_S010
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,5.1,20210101_38023_D05_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,5.3,20210101_38023_D05_S001
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,6.0,20210101_38023_D05_S008
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,1.6,20210101_38038_D05_S010
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,1.9,20210101_38038_D05_S009
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,2.2,20210101_38038_D05_S001
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,2.4,20210101_38038_D05_S012
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,2.6,20210101_38038_D05_S004
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,2.9,20210101_38038_D05_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.0,20210101_38038_D05_S008
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.0,20210101_38038_D05_S015
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.3,20210101_38038_D05_S005
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.5,20210101_38038_D05_S003
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.6,20210101_38038_D05_S007
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.7,20210101_38038_D05_S006
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.7,20210101_38038_D05_S011
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,4.0,20210101_38038_D05_S014
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,4.1,20210101_38038_D05_S013
2021,OTROS_INGRESOS,Otros ingresos, Icod de los Vinos,10.9,20210101_38022_D05_S001
2021,OTROS_INGRESOS,Otros ingresos, Icod de los Vinos,8.7,20210101_38022_D05_S002
2021,OTROS_INGRESOS,Otros ingresos, La Orotava,10.5,20210101_38026_D05_S002
2021,OTROS_INGRESOS,Otros ingresos, La Orotava,2.7,20210101_38026_D05_S004
2021,OTROS_INGRESOS,Otros ingresos, La Orotava,8.1,20210101_38026_D05_S005
2021,OTROS_INGRESOS,Otros ingresos, La Orotava,8.8,20210101_38026_D05_S001
2021,OTROS_INGRESOS,Otros ingresos, La Orotava,9.2,20210101_38026_D05_S003
2021,OTROS_INGRESOS,Otros ingresos, Los Realejos,3.8,20210101_38031_D05_S002
2021,OTROS_INGRESOS,Otros ingresos, Los Realejos,4.1,20210101_38031_D05_S001
2021,OTROS_INGRESOS,Otros ingresos, Los Realejos,5.0,20210101_38031_D05_S003
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,10.4,20210101_38023_D05_S011
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,10.8,20210101_38023_D05_S003
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,11.4,20210101_38023_D05_S006
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,11.4,20210101_38023_D05_S007
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,16.1,20210101_38023_D05_S009
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,6.2,20210101_38023_D05_S013
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,7.0,20210101_38023_D05_S012
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,7.1,20210101_38023_D05_S014
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,7.2,20210101_38023_D05_S001
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,7.3,20210101_38023_D05_S008
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,8.2,20210101_38023_D05_S010
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,8.3,20210101_38023_D05_S002
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,8.4,20210101_38023_D05_S005
2021,OTROS_INGRESOS,Otros ingresos, San Cristóbal de La Laguna,9.9,20210101_38023_D05_S004
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,12.1,20210101_38038_D05_S014
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,14.5,20210101_38038_D05_S013
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,16.3,20210101_38038_D05_S005
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,16.3,20210101_38038_D05_S007
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,17.5,20210101_38038_D05_S006
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,17.6,20210101_38038_D05_S015
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,17.8,20210101_38038_D05_S003
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,19.4,20210101_38038_D05_S011
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,20.5,20210101_38038_D05_S004
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,21.7,20210101_38038_D05_S008
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,22.4,20210101_38038_D05_S012
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,26.3,20210101_38038_D05_S002
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,36.4,20210101_38038_D05_S010
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,39.5,20210101_38038_D05_S001
2021,OTROS_INGRESOS,Otros ingresos, Santa Cruz de Tenerife,46.9,20210101_38038_D05_S009
2021,PENSIONES,Pensiones, Icod de los Vinos,20.7,20210101_38022_D05_S002
2021,PENSIONES,Pensiones, Icod de los Vinos,26.3,20210101_38022_D05_S001
2021,PENSIONES,Pensiones, La Orotava,13.2,20210101_38026_D05_S005
2021,PENSIONES,Pensiones, La Orotava,15.8,20210101_38026_D05_S001
2021,PENSIONES,Pensiones, La Orotava,20.6,20210101_38026_D05_S002
2021,PENSIONES,Pensiones, La Orotava,22.3,20210101_38026_D05_S003
2021,PENSIONES,Pensiones, La Orotava,31.5,20210101_38026_D05_S004
2021,PENSIONES,Pensiones, Los Realejos,23.2,20210101_38031_D05_S003
2021,PENSIONES,Pensiones, Los Realejos,27.1,20210101_38031_D05_S002
2021,PENSIONES,Pensiones, Los Realejos,28.2,20210101_38031_D05_S001
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,16.0,20210101_38023_D05_S009
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,17.8,20210101_38023_D05_S007
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,18.0,20210101_38023_D05_S004
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,18.1,20210101_38023_D05_S014
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,19.9,20210101_38023_D05_S006
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,20.6,20210101_38023_D05_S005
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,21.1,20210101_38023_D05_S002
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,21.5,20210101_38023_D05_S010
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,22.4,20210101_38023_D05_S003
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,22.6,20210101_38023_D05_S001
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,24.8,20210101_38023_D05_S008
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,25.1,20210101_38023_D05_S012
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,25.6,20210101_38023_D05_S011
2021,PENSIONES,Pensiones, San Cristóbal de La Laguna,27.1,20210101_38023_D05_S013
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,14.0,20210101_38038_D05_S009
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,15.9,20210101_38038_D05_S001
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,16.8,20210101_38038_D05_S010
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,17.9,20210101_38038_D05_S002
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,18.9,20210101_38038_D05_S012
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,19.6,20210101_38038_D05_S004
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,20.9,20210101_38038_D05_S014
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,21.1,20210101_38038_D05_S005
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,21.4,20210101_38038_D05_S008
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,21.6,20210101_38038_D05_S006
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,21.7,20210101_38038_D05_S003
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,22.4,20210101_38038_D05_S007
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,23.6,20210101_38038_D05_S013
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,24.0,20210101_38038_D05_S015
2021,PENSIONES,Pensiones, Santa Cruz de Tenerife,26.7,20210101_38038_D05_S011
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Icod de los Vinos,6.8,20210101_38022_D05_S001
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Icod de los Vinos,7.3,20210101_38022_D05_S002
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,6.3,20210101_38026_D05_S003
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,6.6,20210101_38026_D05_S002
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,7.2,20210101_38026_D05_S001
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,7.3,20210101_38026_D05_S005
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, La Orotava,9.1,20210101_38026_D05_S004
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Realejos,10.3,20210101_38031_D05_S002
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Realejos,12.0,20210101_38031_D05_S003
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Los Realejos,9.7,20210101_38031_D05_S001
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.4,20210101_38023_D05_S006
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.4,20210101_38023_D05_S009
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.7,20210101_38023_D05_S007
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.8,20210101_38023_D05_S010
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.8,20210101_38023_D05_S011
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,3.9,20210101_38023_D05_S003
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.1,20210101_38023_D05_S004
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.2,20210101_38023_D05_S013
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.4,20210101_38023_D05_S002
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.5,20210101_38023_D05_S005
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.7,20210101_38023_D05_S001
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.8,20210101_38023_D05_S012
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,4.8,20210101_38023_D05_S014
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, San Cristóbal de La Laguna,5.1,20210101_38023_D05_S008
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,0.9,20210101_38038_D05_S010
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.1,20210101_38038_D05_S009
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.2,20210101_38038_D05_S001
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.5,20210101_38038_D05_S012
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,1.8,20210101_38038_D05_S002
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.0,20210101_38038_D05_S011
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.2,20210101_38038_D05_S005
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.2,20210101_38038_D05_S008
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.3,20210101_38038_D05_S003
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.5,20210101_38038_D05_S004
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.7,20210101_38038_D05_S006
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.7,20210101_38038_D05_S015
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,2.9,20210101_38038_D05_S007
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,3.2,20210101_38038_D05_S013
2021,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Santa Cruz de Tenerife,3.2,20210101_38038_D05_S014
2021,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,49.3,20210101_38022_D05_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, Icod de los Vinos,57.8,20210101_38022_D05_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,48.9,20210101_38026_D05_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,57.2,20210101_38026_D05_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,57.9,20210101_38026_D05_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,63.1,20210101_38026_D05_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, La Orotava,66.3,20210101_38026_D05_S005
2021,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,52.2,20210101_38031_D05_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,52.5,20210101_38031_D05_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, Los Realejos,53.7,20210101_38031_D05_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,56.1,20210101_38023_D05_S011
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,56.8,20210101_38023_D05_S008
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,58.2,20210101_38023_D05_S013
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,58.9,20210101_38023_D05_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,58.9,20210101_38023_D05_S012
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,60.2,20210101_38023_D05_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.0,20210101_38023_D05_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.0,20210101_38023_D05_S009
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.5,20210101_38023_D05_S006
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,61.7,20210101_38023_D05_S010
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,62.4,20210101_38023_D05_S005
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,63.1,20210101_38023_D05_S007
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,63.6,20210101_38023_D05_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, San Cristóbal de La Laguna,65.5,20210101_38023_D05_S014
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,36.1,20210101_38038_D05_S009
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,41.2,20210101_38038_D05_S001
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,44.3,20210101_38038_D05_S010
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,48.2,20210101_38038_D05_S011
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,51.2,20210101_38038_D05_S002
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,51.9,20210101_38038_D05_S008
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,52.8,20210101_38038_D05_S015
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,54.5,20210101_38038_D05_S006
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,54.6,20210101_38038_D05_S013
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,54.8,20210101_38038_D05_S003
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,54.8,20210101_38038_D05_S004
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,54.8,20210101_38038_D05_S007
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,54.8,20210101_38038_D05_S012
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,57.1,20210101_38038_D05_S005
2021,SUELDOS_SALARIOS,Sueldos y salarios, Santa Cruz de Tenerife,59.8,20210101_38038_D05_S014
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,5.4,20210101_38026_D06_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,6.5,20210101_38026_D06_S004
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,7.0,20210101_38026_D06_S001
2021,OTRAS_PRESTACIONES,Otras prestaciones, La Orotava,7.1,20210101_38026_D06_S003
2021,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,7.5,20210101_38031_D06_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, Los Realejos,8.1,20210101_38031_D06_S001
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,2.2,20210101_38023_D06_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,3.2,20210101_38023_D06_S001
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,4.2,20210101_38023_D06_S003
2021,OTRAS_PRESTACIONES,Otras prestaciones, San Cristóbal de La Laguna,5.5,20210101_38023_D06_S004
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,2.1,20210101_38038_D06_S006
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,2.4,20210101_38038_D06_S002
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,2.7,20210101_38038_D06_S029
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.0,20210101_38038_D06_S019
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.2,20210101_38038_D06_S007
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.2,20210101_38038_D06_S008
2021,OTRAS_PRESTACIONES,Otras prestaciones, Santa Cruz de Tenerife,3.2,20210101_38038_D06_S012
