año,municipio,geocode,ocupacion,num_casos
2022,San Cristóbal de La Laguna,20220101_38023_D02_S016,Ocupaciones elementales,111
2022,San Cristóbal de La Laguna,20220101_38023_D02_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,748
2022,San Cristóbal de La Laguna,20220101_38023_D02_S017,Directores/gerentes y profesionales/técnicos de nivel medio o alto,204
2022,San Cristóbal de La Laguna,20220101_38023_D02_S017,No consta,37
2022,San Cristóbal de La Laguna,20220101_38023_D02_S017,Ocupaciones elementales,101
2022,San Cristóbal de La Laguna,20220101_38023_D02_S017,Trabajadores cualificados y oficiales/operarios de nivel bajo,463
2022,San Cristóbal de La Laguna,20220101_38023_D02_S018,Directores/gerentes y profesionales/técnicos de nivel medio o alto,139
2022,San Cristóbal de La Laguna,20220101_38023_D02_S018,No consta,30
2022,San Cristóbal de La Laguna,20220101_38023_D02_S018,Ocupaciones elementales,79
2022,San Cristóbal de La Laguna,20220101_38023_D02_S018,Trabajadores cualificados y oficiales/operarios de nivel bajo,296
2022,San Cristóbal de La Laguna,20220101_38023_D02_S019,Directores/gerentes y profesionales/técnicos de nivel medio o alto,179
2022,San Cristóbal de La Laguna,20220101_38023_D02_S019,No consta,19
2022,San Cristóbal de La Laguna,20220101_38023_D02_S019,Ocupaciones elementales,73
2022,San Cristóbal de La Laguna,20220101_38023_D02_S019,Trabajadores cualificados y oficiales/operarios de nivel bajo,294
2022,San Cristóbal de La Laguna,20220101_38023_D02_S020,Directores/gerentes y profesionales/técnicos de nivel medio o alto,107
2022,San Cristóbal de La Laguna,20220101_38023_D02_S020,No consta,13
2022,San Cristóbal de La Laguna,20220101_38023_D02_S020,Ocupaciones elementales,46
2022,San Cristóbal de La Laguna,20220101_38023_D02_S020,Trabajadores cualificados y oficiales/operarios de nivel bajo,214
2022,San Cristóbal de La Laguna,20220101_38023_D02_S021,Directores/gerentes y profesionales/técnicos de nivel medio o alto,443
2022,San Cristóbal de La Laguna,20220101_38023_D02_S021,No consta,44
2022,San Cristóbal de La Laguna,20220101_38023_D02_S021,Ocupaciones elementales,41
2022,San Cristóbal de La Laguna,20220101_38023_D02_S021,Trabajadores cualificados y oficiales/operarios de nivel bajo,346
2022,San Cristóbal de La Laguna,20220101_38023_D02_S022,Directores/gerentes y profesionales/técnicos de nivel medio o alto,192
2022,San Cristóbal de La Laguna,20220101_38023_D02_S022,No consta,30
2022,San Cristóbal de La Laguna,20220101_38023_D02_S022,Ocupaciones elementales,78
2022,San Cristóbal de La Laguna,20220101_38023_D02_S022,Trabajadores cualificados y oficiales/operarios de nivel bajo,277
2022,San Cristóbal de La Laguna,20220101_38023_D02_S023,Directores/gerentes y profesionales/técnicos de nivel medio o alto,233
2022,San Cristóbal de La Laguna,20220101_38023_D02_S023,No consta,28
2022,San Cristóbal de La Laguna,20220101_38023_D02_S023,Ocupaciones elementales,65
2022,San Cristóbal de La Laguna,20220101_38023_D02_S023,Trabajadores cualificados y oficiales/operarios de nivel bajo,302
2022,San Cristóbal de La Laguna,20220101_38023_D02_S024,Directores/gerentes y profesionales/técnicos de nivel medio o alto,93
2022,San Cristóbal de La Laguna,20220101_38023_D02_S024,No consta,10
2022,San Cristóbal de La Laguna,20220101_38023_D02_S024,Ocupaciones elementales,42
2022,San Cristóbal de La Laguna,20220101_38023_D02_S024,Trabajadores cualificados y oficiales/operarios de nivel bajo,188
2022,San Cristóbal de La Laguna,20220101_38023_D03_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,70
2022,San Cristóbal de La Laguna,20220101_38023_D03_S001,No consta,14
2022,San Cristóbal de La Laguna,20220101_38023_D03_S001,Ocupaciones elementales,62
2022,San Cristóbal de La Laguna,20220101_38023_D03_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,181
2022,San Cristóbal de La Laguna,20220101_38023_D03_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,248
2022,San Cristóbal de La Laguna,20220101_38023_D03_S002,No consta,23
2022,San Cristóbal de La Laguna,20220101_38023_D03_S002,Ocupaciones elementales,69
2022,San Cristóbal de La Laguna,20220101_38023_D03_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,254
2022,San Cristóbal de La Laguna,20220101_38023_D03_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,355
2022,San Cristóbal de La Laguna,20220101_38023_D03_S003,No consta,27
2022,San Cristóbal de La Laguna,20220101_38023_D03_S003,Ocupaciones elementales,27
2022,San Cristóbal de La Laguna,20220101_38023_D03_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,238
2022,San Cristóbal de La Laguna,20220101_38023_D03_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,124
2022,San Cristóbal de La Laguna,20220101_38023_D03_S004,No consta,26
2022,San Cristóbal de La Laguna,20220101_38023_D03_S004,Ocupaciones elementales,165
2022,San Cristóbal de La Laguna,20220101_38023_D03_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,528
2022,San Cristóbal de La Laguna,20220101_38023_D03_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,129
2022,San Cristóbal de La Laguna,20220101_38023_D03_S005,No consta,37
2022,San Cristóbal de La Laguna,20220101_38023_D03_S005,Ocupaciones elementales,113
2022,San Cristóbal de La Laguna,20220101_38023_D03_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,386
2022,San Cristóbal de La Laguna,20220101_38023_D03_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,518
2022,San Cristóbal de La Laguna,20220101_38023_D03_S006,No consta,45
2022,San Cristóbal de La Laguna,20220101_38023_D03_S006,Ocupaciones elementales,39
2022,San Cristóbal de La Laguna,20220101_38023_D03_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,377
2022,San Cristóbal de La Laguna,20220101_38023_D03_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,73
2022,San Cristóbal de La Laguna,20220101_38023_D03_S007,No consta,9
2022,San Cristóbal de La Laguna,20220101_38023_D03_S007,Ocupaciones elementales,53
2022,San Cristóbal de La Laguna,20220101_38023_D03_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,194
2022,San Cristóbal de La Laguna,20220101_38023_D03_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,99
2022,San Cristóbal de La Laguna,20220101_38023_D03_S008,No consta,24
2022,San Cristóbal de La Laguna,20220101_38023_D03_S008,Ocupaciones elementales,94
2022,San Cristóbal de La Laguna,20220101_38023_D03_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,290
2022,San Cristóbal de La Laguna,20220101_38023_D03_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,70
2022,San Cristóbal de La Laguna,20220101_38023_D03_S009,No consta,17
2022,San Cristóbal de La Laguna,20220101_38023_D03_S009,Ocupaciones elementales,76
2022,San Cristóbal de La Laguna,20220101_38023_D03_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,205
2022,San Cristóbal de La Laguna,20220101_38023_D03_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,68
2022,San Cristóbal de La Laguna,20220101_38023_D03_S010,No consta,15
2022,San Cristóbal de La Laguna,20220101_38023_D03_S010,Ocupaciones elementales,62
2022,San Cristóbal de La Laguna,20220101_38023_D03_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,179
2022,San Cristóbal de La Laguna,20220101_38023_D03_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,111
2022,San Cristóbal de La Laguna,20220101_38023_D03_S011,No consta,12
2022,San Cristóbal de La Laguna,20220101_38023_D03_S011,Ocupaciones elementales,99
2022,San Cristóbal de La Laguna,20220101_38023_D03_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,370
2022,San Cristóbal de La Laguna,20220101_38023_D03_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,117
2022,San Cristóbal de La Laguna,20220101_38023_D03_S012,No consta,36
2022,San Cristóbal de La Laguna,20220101_38023_D03_S012,Ocupaciones elementales,117
2022,San Cristóbal de La Laguna,20220101_38023_D03_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,366
2022,San Cristóbal de La Laguna,20220101_38023_D03_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,127
2022,San Cristóbal de La Laguna,20220101_38023_D03_S013,No consta,41
2022,San Cristóbal de La Laguna,20220101_38023_D03_S013,Ocupaciones elementales,125
2022,San Cristóbal de La Laguna,20220101_38023_D03_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,452
2022,San Cristóbal de La Laguna,20220101_38023_D03_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,39
2022,San Cristóbal de La Laguna,20220101_38023_D03_S014,No consta,10
2022,San Cristóbal de La Laguna,20220101_38023_D03_S014,Ocupaciones elementales,54
2022,San Cristóbal de La Laguna,20220101_38023_D03_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,136
2022,San Cristóbal de La Laguna,20220101_38023_D03_S015,Directores/gerentes y profesionales/técnicos de nivel medio o alto,107
2022,San Cristóbal de La Laguna,20220101_38023_D03_S015,No consta,13
2022,San Cristóbal de La Laguna,20220101_38023_D03_S015,Ocupaciones elementales,98
2022,San Cristóbal de La Laguna,20220101_38023_D03_S015,Trabajadores cualificados y oficiales/operarios de nivel bajo,297
2022,San Cristóbal de La Laguna,20220101_38023_D03_S016,Directores/gerentes y profesionales/técnicos de nivel medio o alto,120
2022,San Cristóbal de La Laguna,20220101_38023_D03_S016,No consta,20
2022,San Cristóbal de La Laguna,20220101_38023_D03_S016,Ocupaciones elementales,121
2022,San Cristóbal de La Laguna,20220101_38023_D03_S016,Trabajadores cualificados y oficiales/operarios de nivel bajo,431
2022,San Cristóbal de La Laguna,20220101_38023_D03_S017,Directores/gerentes y profesionales/técnicos de nivel medio o alto,95
2022,San Cristóbal de La Laguna,20220101_38023_D03_S017,No consta,14
2022,San Cristóbal de La Laguna,20220101_38023_D03_S017,Ocupaciones elementales,88
2022,San Cristóbal de La Laguna,20220101_38023_D03_S017,Trabajadores cualificados y oficiales/operarios de nivel bajo,256
2022,San Cristóbal de La Laguna,20220101_38023_D03_S018,Directores/gerentes y profesionales/técnicos de nivel medio o alto,40
2022,San Cristóbal de La Laguna,20220101_38023_D03_S018,No consta,14
2022,San Cristóbal de La Laguna,20220101_38023_D03_S018,Ocupaciones elementales,56
2022,San Cristóbal de La Laguna,20220101_38023_D03_S018,Trabajadores cualificados y oficiales/operarios de nivel bajo,168
2022,San Cristóbal de La Laguna,20220101_38023_D03_S019,Directores/gerentes y profesionales/técnicos de nivel medio o alto,228
2022,San Cristóbal de La Laguna,20220101_38023_D03_S019,No consta,39
2022,San Cristóbal de La Laguna,20220101_38023_D03_S019,Ocupaciones elementales,69
2022,San Cristóbal de La Laguna,20220101_38023_D03_S019,Trabajadores cualificados y oficiales/operarios de nivel bajo,377
2022,San Cristóbal de La Laguna,20220101_38023_D03_S020,Directores/gerentes y profesionales/técnicos de nivel medio o alto,122
2022,San Cristóbal de La Laguna,20220101_38023_D03_S020,No consta,19
2022,San Cristóbal de La Laguna,20220101_38023_D03_S020,Ocupaciones elementales,52
2022,San Cristóbal de La Laguna,20220101_38023_D03_S020,Trabajadores cualificados y oficiales/operarios de nivel bajo,208
2022,San Cristóbal de La Laguna,20220101_38023_D03_S021,Directores/gerentes y profesionales/técnicos de nivel medio o alto,125
2022,San Cristóbal de La Laguna,20220101_38023_D03_S021,No consta,17
2022,San Cristóbal de La Laguna,20220101_38023_D03_S021,Ocupaciones elementales,61
2022,San Cristóbal de La Laguna,20220101_38023_D03_S021,Trabajadores cualificados y oficiales/operarios de nivel bajo,236
2022,San Cristóbal de La Laguna,20220101_38023_D03_S022,Directores/gerentes y profesionales/técnicos de nivel medio o alto,252
2022,San Cristóbal de La Laguna,20220101_38023_D03_S022,No consta,16
2022,San Cristóbal de La Laguna,20220101_38023_D03_S022,Ocupaciones elementales,6
2022,San Cristóbal de La Laguna,20220101_38023_D03_S022,Trabajadores cualificados y oficiales/operarios de nivel bajo,111
2022,San Cristóbal de La Laguna,20220101_38023_D03_S023,Directores/gerentes y profesionales/técnicos de nivel medio o alto,93
2022,San Cristóbal de La Laguna,20220101_38023_D03_S023,No consta,19
2022,San Cristóbal de La Laguna,20220101_38023_D03_S023,Ocupaciones elementales,92
2022,San Cristóbal de La Laguna,20220101_38023_D03_S023,Trabajadores cualificados y oficiales/operarios de nivel bajo,256
2022,San Cristóbal de La Laguna,20220101_38023_D03_S024,Directores/gerentes y profesionales/técnicos de nivel medio o alto,98
2022,San Cristóbal de La Laguna,20220101_38023_D03_S024,No consta,21
2022,San Cristóbal de La Laguna,20220101_38023_D03_S024,Ocupaciones elementales,62
2022,San Cristóbal de La Laguna,20220101_38023_D03_S024,Trabajadores cualificados y oficiales/operarios de nivel bajo,228
2022,San Cristóbal de La Laguna,20220101_38023_D03_S025,Directores/gerentes y profesionales/técnicos de nivel medio o alto,279
2022,San Cristóbal de La Laguna,20220101_38023_D03_S025,No consta,45
2022,San Cristóbal de La Laguna,20220101_38023_D03_S025,Ocupaciones elementales,112
2022,San Cristóbal de La Laguna,20220101_38023_D03_S025,Trabajadores cualificados y oficiales/operarios de nivel bajo,471
2022,San Cristóbal de La Laguna,20220101_38023_D03_S026,Directores/gerentes y profesionales/técnicos de nivel medio o alto,211
2022,San Cristóbal de La Laguna,20220101_38023_D03_S026,No consta,27
2022,San Cristóbal de La Laguna,20220101_38023_D03_S026,Ocupaciones elementales,50
2022,San Cristóbal de La Laguna,20220101_38023_D03_S026,Trabajadores cualificados y oficiales/operarios de nivel bajo,294
2022,San Cristóbal de La Laguna,20220101_38023_D03_S027,Directores/gerentes y profesionales/técnicos de nivel medio o alto,212
2022,San Cristóbal de La Laguna,20220101_38023_D03_S027,No consta,38
2022,San Cristóbal de La Laguna,20220101_38023_D03_S027,Ocupaciones elementales,63
2022,San Cristóbal de La Laguna,20220101_38023_D03_S027,Trabajadores cualificados y oficiales/operarios de nivel bajo,309
2022,San Cristóbal de La Laguna,20220101_38023_D03_S028,Directores/gerentes y profesionales/técnicos de nivel medio o alto,177
2022,San Cristóbal de La Laguna,20220101_38023_D03_S028,No consta,39
2022,San Cristóbal de La Laguna,20220101_38023_D03_S028,Ocupaciones elementales,65
2022,San Cristóbal de La Laguna,20220101_38023_D03_S028,Trabajadores cualificados y oficiales/operarios de nivel bajo,267
2022,San Cristóbal de La Laguna,20220101_38023_D03_S029,Directores/gerentes y profesionales/técnicos de nivel medio o alto,144
2022,San Cristóbal de La Laguna,20220101_38023_D03_S029,No consta,20
2022,San Cristóbal de La Laguna,20220101_38023_D03_S029,Ocupaciones elementales,86
2022,San Cristóbal de La Laguna,20220101_38023_D03_S029,Trabajadores cualificados y oficiales/operarios de nivel bajo,413
2022,San Cristóbal de La Laguna,20220101_38023_D04_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,393
2022,San Cristóbal de La Laguna,20220101_38023_D04_S001,No consta,28
2022,San Cristóbal de La Laguna,20220101_38023_D04_S001,Ocupaciones elementales,62
2022,San Cristóbal de La Laguna,20220101_38023_D04_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,346
2022,San Cristóbal de La Laguna,20220101_38023_D04_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,376
2022,San Cristóbal de La Laguna,20220101_38023_D04_S002,No consta,45
2022,San Cristóbal de La Laguna,20220101_38023_D04_S002,Ocupaciones elementales,112
2022,San Cristóbal de La Laguna,20220101_38023_D04_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,561
2022,San Cristóbal de La Laguna,20220101_38023_D04_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,301
2022,San Cristóbal de La Laguna,20220101_38023_D04_S003,No consta,28
2022,San Cristóbal de La Laguna,20220101_38023_D04_S003,Ocupaciones elementales,85
2022,San Cristóbal de La Laguna,20220101_38023_D04_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,383
2022,San Cristóbal de La Laguna,20220101_38023_D04_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,152
2022,San Cristóbal de La Laguna,20220101_38023_D04_S004,No consta,15
2022,San Cristóbal de La Laguna,20220101_38023_D04_S004,Ocupaciones elementales,46
2022,San Cristóbal de La Laguna,20220101_38023_D04_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,185
2022,San Cristóbal de La Laguna,20220101_38023_D04_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,215
2022,San Cristóbal de La Laguna,20220101_38023_D04_S005,No consta,29
2022,San Cristóbal de La Laguna,20220101_38023_D04_S005,Ocupaciones elementales,39
2022,San Cristóbal de La Laguna,20220101_38023_D04_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,149
2022,San Cristóbal de La Laguna,20220101_38023_D04_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,173
2022,San Cristóbal de La Laguna,20220101_38023_D04_S006,No consta,20
2022,San Cristóbal de La Laguna,20220101_38023_D04_S006,Ocupaciones elementales,90
2022,San Cristóbal de La Laguna,20220101_38023_D04_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,315
2022,San Cristóbal de La Laguna,20220101_38023_D04_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,312
2022,San Cristóbal de La Laguna,20220101_38023_D04_S007,No consta,40
2022,San Cristóbal de La Laguna,20220101_38023_D04_S007,Ocupaciones elementales,52
2022,San Cristóbal de La Laguna,20220101_38023_D04_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,310
2022,San Cristóbal de La Laguna,20220101_38023_D05_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,102
2022,San Cristóbal de La Laguna,20220101_38023_D05_S001,No consta,20
2022,San Cristóbal de La Laguna,20220101_38023_D05_S001,Ocupaciones elementales,116
2022,San Cristóbal de La Laguna,20220101_38023_D05_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,241
2022,San Cristóbal de La Laguna,20220101_38023_D05_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,110
2022,San Cristóbal de La Laguna,20220101_38023_D05_S002,No consta,21
2022,San Cristóbal de La Laguna,20220101_38023_D05_S002,Ocupaciones elementales,119
2022,San Cristóbal de La Laguna,20220101_38023_D05_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,323
2022,San Cristóbal de La Laguna,20220101_38023_D05_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,113
2022,San Cristóbal de La Laguna,20220101_38023_D05_S003,No consta,20
2022,San Cristóbal de La Laguna,20220101_38023_D05_S003,Ocupaciones elementales,74
2022,San Cristóbal de La Laguna,20220101_38023_D05_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,251
2022,San Cristóbal de La Laguna,20220101_38023_D05_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,86
2022,San Cristóbal de La Laguna,20220101_38023_D05_S004,No consta,13
2022,San Cristóbal de La Laguna,20220101_38023_D05_S004,Ocupaciones elementales,67
2022,San Cristóbal de La Laguna,20220101_38023_D05_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,218
2022,San Cristóbal de La Laguna,20220101_38023_D05_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,265
2022,San Cristóbal de La Laguna,20220101_38023_D05_S005,No consta,40
2022,San Cristóbal de La Laguna,20220101_38023_D05_S005,Ocupaciones elementales,132
2022,San Cristóbal de La Laguna,20220101_38023_D05_S005,Trabajadores cualificados y oficiales/operarios de nivel bajo,411
2022,San Cristóbal de La Laguna,20220101_38023_D05_S006,Directores/gerentes y profesionales/técnicos de nivel medio o alto,153
2022,San Cristóbal de La Laguna,20220101_38023_D05_S006,No consta,22
2022,San Cristóbal de La Laguna,20220101_38023_D05_S006,Ocupaciones elementales,54
2022,San Cristóbal de La Laguna,20220101_38023_D05_S006,Trabajadores cualificados y oficiales/operarios de nivel bajo,263
2022,San Cristóbal de La Laguna,20220101_38023_D05_S007,Directores/gerentes y profesionales/técnicos de nivel medio o alto,258
2022,San Cristóbal de La Laguna,20220101_38023_D05_S007,No consta,27
2022,San Cristóbal de La Laguna,20220101_38023_D05_S007,Ocupaciones elementales,61
2022,San Cristóbal de La Laguna,20220101_38023_D05_S007,Trabajadores cualificados y oficiales/operarios de nivel bajo,333
2022,San Cristóbal de La Laguna,20220101_38023_D05_S008,Directores/gerentes y profesionales/técnicos de nivel medio o alto,81
2022,San Cristóbal de La Laguna,20220101_38023_D05_S008,No consta,17
2022,San Cristóbal de La Laguna,20220101_38023_D05_S008,Ocupaciones elementales,97
2022,San Cristóbal de La Laguna,20220101_38023_D05_S008,Trabajadores cualificados y oficiales/operarios de nivel bajo,187
2022,San Cristóbal de La Laguna,20220101_38023_D05_S009,Directores/gerentes y profesionales/técnicos de nivel medio o alto,535
2022,San Cristóbal de La Laguna,20220101_38023_D05_S009,No consta,47
2022,San Cristóbal de La Laguna,20220101_38023_D05_S009,Ocupaciones elementales,101
2022,San Cristóbal de La Laguna,20220101_38023_D05_S009,Trabajadores cualificados y oficiales/operarios de nivel bajo,520
2022,San Cristóbal de La Laguna,20220101_38023_D05_S010,Directores/gerentes y profesionales/técnicos de nivel medio o alto,196
2022,San Cristóbal de La Laguna,20220101_38023_D05_S010,No consta,38
2022,San Cristóbal de La Laguna,20220101_38023_D05_S010,Ocupaciones elementales,108
2022,San Cristóbal de La Laguna,20220101_38023_D05_S010,Trabajadores cualificados y oficiales/operarios de nivel bajo,388
2022,San Cristóbal de La Laguna,20220101_38023_D05_S011,Directores/gerentes y profesionales/técnicos de nivel medio o alto,116
2022,San Cristóbal de La Laguna,20220101_38023_D05_S011,No consta,14
2022,San Cristóbal de La Laguna,20220101_38023_D05_S011,Ocupaciones elementales,58
2022,San Cristóbal de La Laguna,20220101_38023_D05_S011,Trabajadores cualificados y oficiales/operarios de nivel bajo,186
2022,San Cristóbal de La Laguna,20220101_38023_D05_S012,Directores/gerentes y profesionales/técnicos de nivel medio o alto,130
2022,San Cristóbal de La Laguna,20220101_38023_D05_S012,No consta,21
2022,San Cristóbal de La Laguna,20220101_38023_D05_S012,Ocupaciones elementales,114
2022,San Cristóbal de La Laguna,20220101_38023_D05_S012,Trabajadores cualificados y oficiales/operarios de nivel bajo,296
2022,San Cristóbal de La Laguna,20220101_38023_D05_S013,Directores/gerentes y profesionales/técnicos de nivel medio o alto,87
2022,San Cristóbal de La Laguna,20220101_38023_D05_S013,No consta,14
2022,San Cristóbal de La Laguna,20220101_38023_D05_S013,Ocupaciones elementales,55
2022,San Cristóbal de La Laguna,20220101_38023_D05_S013,Trabajadores cualificados y oficiales/operarios de nivel bajo,178
2022,San Cristóbal de La Laguna,20220101_38023_D05_S014,Directores/gerentes y profesionales/técnicos de nivel medio o alto,167
2022,San Cristóbal de La Laguna,20220101_38023_D05_S014,No consta,24
2022,San Cristóbal de La Laguna,20220101_38023_D05_S014,Ocupaciones elementales,91
2022,San Cristóbal de La Laguna,20220101_38023_D05_S014,Trabajadores cualificados y oficiales/operarios de nivel bajo,376
2022,San Cristóbal de La Laguna,20220101_38023_D06_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,186
2022,San Cristóbal de La Laguna,20220101_38023_D06_S001,No consta,22
2022,San Cristóbal de La Laguna,20220101_38023_D06_S001,Ocupaciones elementales,81
2022,San Cristóbal de La Laguna,20220101_38023_D06_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,299
2022,San Cristóbal de La Laguna,20220101_38023_D06_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,390
2022,San Cristóbal de La Laguna,20220101_38023_D06_S002,No consta,32
2022,San Cristóbal de La Laguna,20220101_38023_D06_S002,Ocupaciones elementales,28
2022,San Cristóbal de La Laguna,20220101_38023_D06_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,229
2022,San Cristóbal de La Laguna,20220101_38023_D06_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,164
2022,San Cristóbal de La Laguna,20220101_38023_D06_S003,No consta,33
2022,San Cristóbal de La Laguna,20220101_38023_D06_S003,Ocupaciones elementales,70
2022,San Cristóbal de La Laguna,20220101_38023_D06_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,246
2022,San Cristóbal de La Laguna,20220101_38023_D06_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,118
2022,San Cristóbal de La Laguna,20220101_38023_D06_S004,No consta,32
2022,San Cristóbal de La Laguna,20220101_38023_D06_S004,Ocupaciones elementales,66
2022,San Cristóbal de La Laguna,20220101_38023_D06_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,293
2022,San Juan de la Rambla,20220101_38034_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,185
2022,San Juan de la Rambla,20220101_38034_D01_S001,No consta,14
2022,San Juan de la Rambla,20220101_38034_D01_S001,Ocupaciones elementales,58
2022,San Juan de la Rambla,20220101_38034_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,223
2022,San Juan de la Rambla,20220101_38034_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,125
2022,San Juan de la Rambla,20220101_38034_D01_S002,No consta,29
2022,San Juan de la Rambla,20220101_38034_D01_S002,Ocupaciones elementales,143
2022,San Juan de la Rambla,20220101_38034_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,410
2022,San Juan de la Rambla,20220101_38034_D01_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,42
2022,San Juan de la Rambla,20220101_38034_D01_S003,No consta,14
2022,San Juan de la Rambla,20220101_38034_D01_S003,Ocupaciones elementales,46
2022,San Juan de la Rambla,20220101_38034_D01_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,163
2022,San Juan de la Rambla,20220101_38034_D01_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,59
2022,San Juan de la Rambla,20220101_38034_D01_S004,No consta,20
2022,San Juan de la Rambla,20220101_38034_D01_S004,Ocupaciones elementales,97
2022,San Juan de la Rambla,20220101_38034_D01_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,269
2022,San Miguel de Abona,20220101_38035_D01_S001,Directores/gerentes y profesionales/técnicos de nivel medio o alto,266
2022,San Miguel de Abona,20220101_38035_D01_S001,No consta,38
2022,San Miguel de Abona,20220101_38035_D01_S001,Ocupaciones elementales,147
2022,San Miguel de Abona,20220101_38035_D01_S001,Trabajadores cualificados y oficiales/operarios de nivel bajo,560
2022,San Miguel de Abona,20220101_38035_D01_S002,Directores/gerentes y profesionales/técnicos de nivel medio o alto,159
2022,San Miguel de Abona,20220101_38035_D01_S002,No consta,32
2022,San Miguel de Abona,20220101_38035_D01_S002,Ocupaciones elementales,135
2022,San Miguel de Abona,20220101_38035_D01_S002,Trabajadores cualificados y oficiales/operarios de nivel bajo,483
2022,San Miguel de Abona,20220101_38035_D01_S003,Directores/gerentes y profesionales/técnicos de nivel medio o alto,184
2022,San Miguel de Abona,20220101_38035_D01_S003,No consta,49
2022,San Miguel de Abona,20220101_38035_D01_S003,Ocupaciones elementales,142
2022,San Miguel de Abona,20220101_38035_D01_S003,Trabajadores cualificados y oficiales/operarios de nivel bajo,588
2022,San Miguel de Abona,20220101_38035_D01_S004,Directores/gerentes y profesionales/técnicos de nivel medio o alto,467
2022,San Miguel de Abona,20220101_38035_D01_S004,No consta,110
2022,San Miguel de Abona,20220101_38035_D01_S004,Ocupaciones elementales,292
2022,San Miguel de Abona,20220101_38035_D01_S004,Trabajadores cualificados y oficiales/operarios de nivel bajo,1277
2022,San Miguel de Abona,20220101_38035_D01_S005,Directores/gerentes y profesionales/técnicos de nivel medio o alto,81
2022,San Miguel de Abona,20220101_38035_D01_S005,No consta,13
2022,San Miguel de Abona,20220101_38035_D01_S005,Ocupaciones elementales,88
